,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,City,Latitude,Longitude,Latitude_num,Longitude_num,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Desigualdad_1km,Desigualdad_10km,Diferencia,P1ST,Desigualdad_5km,Desigualdad_15km,Desigualdad_promedio
545,545,545,545,545,545,560,SV: La Libertad-Colon,13.714444444444444,-89.35277777777777,13.714444444444444,-89.35277777777777,28905,5783,16,49,18,0.4246169328689575,0.4276648461818695,,3.3,0.4314328,0.44122463,42.461692810058594
546,546,546,546,546,546,561,SV: La Libertad-Jicalapa,13.530833333333334,-89.50666666666666,13.530833333333334,-89.50666666666666,130660,9677,139,17,1,0.4339603781700134,0.4474914073944092,,3.4,0.43689638,0.4317385,43.173851013183594
547,547,547,547,547,547,562,SV: La Libertad-San Jose Villanueva,13.559722222222224,-89.27055555555556,13.559722222222224,-89.27055555555556,173264,13772,17,4,3,0.447856068611145,0.4439017176628113,,3.5,0.41653073,0.42018107,41.653072357177734
548,548,548,548,548,548,563,SV: La Libertad-San Juan de Opico,13.866666666666667,-89.4,13.866666666666667,-89.4,26105,5158,17,6,1,0.4629264771938324,0.4133576452732086,,3.3,0.4184992,0.4198139,41.33576583862305
549,549,549,549,549,549,564,SV: La Libertad-Talnique,13.67,-89.39944444444446,13.67,-89.39944444444446,2041,241,34,1,1,0.4432545006275177,0.4221368432044983,,3.5,0.42010358,0.41018116,41.01811599731445
550,550,550,550,550,550,565,SV: San Salvador-Guazapa,13.890833333333331,-89.16416666666667,13.890833333333331,-89.16416666666667,21579,4582,36,93,7,0.47497522830963135,0.4198858141899109,,3.9,0.44787845,0.408723,40.87229919433594
551,551,551,551,551,551,566,SV: San Salvador-Ilopango,13.699444444444444,-89.11972222222222,13.699444444444444,-89.11972222222222,51732,8515,29,327,68,0.529755175113678,0.48064643144607544,,4.0,0.44478294,0.46002632,44.478294372558594
552,552,552,552,552,552,567,SV: San Salvador-Nejapa,13.841666666666669,-89.22166666666666,13.841666666666669,-89.22166666666666,13330,5586,11,2,2,0.4734072983264923,0.4292202293872833,,3.2222222222222223,0.45324212,0.43553203,42.92202377319336
553,553,553,553,553,553,568,SV: Cuscatlan-Candelaria,13.681666666666668,-88.96916666666667,13.681666666666668,-88.96916666666667,5104,502,36,1,1,0.39294132590293884,0.45022252202033997,,3.2222222222222223,0.43011042,0.44944987,39.294132232666016
554,554,554,554,554,554,569,SV: Cuscatlan-San Cristobal,13.7,-88.88333333333334,13.7,-88.88333333333334,26648,21225,14,117,2,0.43603870272636414,0.40313321352005005,,3.5,0.39960667,0.40432218,39.96066665649414
555,555,555,555,555,555,570,SV: Cuscatlan-San Pedro Perulapan,13.778611111111111,-89.01277777777777,13.778611111111111,-89.01277777777777,34509,13333,126,135,1,0.4464952349662781,0.3960714638233185,,3.4,0.38626915,0.408367,38.626914978027344
556,556,556,556,556,556,571,SV: Cuscatlan-Tenancingo,13.82638888888889,-88.96916666666667,13.82638888888889,-88.96916666666667,101949,9791,124,79,4,0.45698660612106323,0.415808767080307,,3.0,0.42298818,0.39676487,39.67648696899414
557,557,557,557,557,557,572,SV: La Paz-Paraiso de Osorio,13.633333333333333,-88.96083333333334,13.633333333333333,-88.96083333333334,21973,3953,58,8,2,0.42127346992492676,0.41479745507240295,,3.2,0.41947722,0.43795902,41.47974395751953
558,558,558,558,558,558,573,SV: La Paz-San Luis Talpa,13.466666666666669,-89.08333333333333,13.466666666666669,-89.08333333333333,21577,4233,12,3,3,0.48861536383628845,0.4880773425102234,,3.4,0.48484614,0.44352907,44.3529052734375
559,559,559,559,559,559,574,SV: La Paz-Santiago Nonualco,13.48472222222222,-88.95583333333333,13.48472222222222,-88.95583333333333,19120,7853,139,18,1,0.48641905188560486,0.4204195439815521,,3.4,0.45667,0.40199846,40.19984436035156
560,560,560,560,560,560,575,SV: La Paz-Zacatecoluca,13.5,-88.86666666666666,13.5,-88.86666666666666,29137,7927,34,58,18,0.44253265857696533,0.42924389243125916,,3.7,0.4585781,0.44650137,42.92438888549805
561,561,561,561,561,561,576,SV: Cabanas-Tejutepeque,13.853333333333332,-88.9225,13.853333333333332,-88.9225,26026,6887,23,4,3,0.4725998342037201,0.4017878472805023,,3.1,0.4147929,0.38938648,38.93864822387695
562,562,562,562,562,562,577,SV: San Vicente-Santo Domingo,13.706944444444444,-88.85472222222222,13.706944444444444,-88.85472222222222,4399,322,45,9,1,0.4733826220035553,0.40704402327537537,,3.4,0.40491524,0.39190775,39.19077682495117
563,563,563,563,563,563,578,SV: San Vicente-Tecoluca,13.410833333333334,-88.74944444444445,13.410833333333334,-88.74944444444445,3918,356,72,4,1,0.4296131432056427,0.4322704076766968,,3.0,0.42857376,0.44947138,42.85737609863281
564,564,564,564,564,564,579,SV: Usulutan-El Triunfo,13.598055555555556,-88.41527777777779,13.598055555555556,-88.41527777777779,44108,7626,34,3,2,0.4261561334133148,0.41266509890556335,,3.2,0.4026184,0.39462462,39.46246337890625
565,565,565,565,565,565,580,SV: Usulutan-Jucuapa,13.516666666666667,-88.38333333333334,13.516666666666667,-88.38333333333334,36801,8935,13,17,8,0.426485538482666,0.40350615978240967,,3.5,0.44617894,0.4117833,40.350616455078125
566,566,566,566,566,566,581,SV: Usulutan-San Agustin,13.45611111111111,-88.58972222222222,13.45611111111111,-88.58972222222222,3132,504,124,2,1,0.4224684536457062,0.3973347842693329,,3.3,0.42266014,0.42566764,39.73347854614258
567,567,567,567,567,567,582,SV: Usulutan-Usulutan,13.35,-88.45,13.35,-88.45,23527,2286,101,16,6,0.45343926548957825,0.4458140730857849,,3.333333333333333,0.4233015,0.42198914,42.19891357421875
568,568,568,568,568,568,583,SV: San Miguel-Comacaran,13.52888888888889,-88.05777777777777,13.52888888888889,-88.05777777777777,5334,463,36,1,1,0.44547945261001587,0.41987448930740356,,3.6,0.4220748,0.40183207,40.18320846557617
569,569,569,569,569,569,584,SV: San Miguel-Lolotique,13.5925,-88.33944444444444,13.5925,-88.33944444444444,4525,3458,57,1,1,0.42200008034706116,0.3913271427154541,,3.7,0.38490444,0.39512497,38.49044418334961
570,570,570,570,570,570,585,SV: San Miguel-San Luis de La Reina,13.82861111111111,-88.35555555555555,13.82861111111111,-88.35555555555555,3677,688,36,6,3,0.3881961703300476,0.40886199474334717,,3.5,0.40500304,0.4094855,38.819618225097656
571,571,571,571,571,571,586,SV: San Miguel-Sesori,13.783333333333331,-88.41666666666667,13.783333333333331,-88.41666666666667,3974,390,37,1,1,0.38694050908088684,0.4324643015861511,,3.2,0.41183597,0.39677697,38.69404983520508
572,572,572,572,572,572,587,SV: Morazan-Guatajiagua,13.680555555555555,-88.22500000000001,13.680555555555555,-88.22500000000001,12319,5791,161,34,2,0.42618077993392944,0.40197262167930603,,3.2222222222222223,0.43023807,0.38726255,38.726253509521484
573,573,573,573,573,573,588,SV: Morazan-San Francisco Gotera,13.7,-88.1,13.7,-88.1,45104,9270,14,57,23,0.42382004857063293,0.40470948815345764,,3.333333333333333,0.442223,0.39220968,39.22096633911133
574,574,574,574,574,574,589,SV: La Union-Bolivar,13.583333333333334,-87.95,13.583333333333334,-87.95,4920,1110,38,1,1,0.4126241207122803,0.42627161741256714,,3.1,0.4060091,0.39038134,39.03813171386719
575,575,575,575,575,575,590,SV: La Union-El Carmen,13.32,-87.99361111111111,13.32,-87.99361111111111,19330,4098,13,22,1,0.5337781310081482,0.4174959361553192,,3.6,0.41150653,0.46141958,41.15065383911133
576,576,576,576,576,576,591,SV: La Union-Pasaquina,13.510555555555555,-87.81777777777778,13.510555555555555,-87.81777777777778,10918,11297,2,1,1,0.43897905945777893,0.4095248281955719,,3.555555555555556,0.40406078,0.42374998,40.40607833862305
577,577,577,577,577,577,592,SV: La Union-Yayantique,13.442777777777778,-88.01861111111111,13.442777777777778,-88.01861111111111,90512,10391,136,7,1,0.49825894832611084,0.3967670500278473,,3.6,0.40892884,0.38224187,38.224185943603516
578,578,578,578,578,578,593,GT: Guatemala-Amatitlan,14.477222222222222,-90.63472222222222,14.477222222222222,-90.63472222222222,110260,34110,5,7,2,0.5500865578651428,0.49791234731674194,,3.6,0.49041387,0.48625562,48.62556076049805
579,579,579,579,579,579,594,GT: Guatemala-Chinautla,14.702777777777778,-90.49972222222222,14.702777777777778,-90.49972222222222,9292,4284,15,13,4,0.4397852420806885,0.4304766356945038,,3.6,0.45150316,0.41634157,41.634159088134766
580,580,580,580,580,580,595,GT: Guatemala-Guatemala,15.5,-90.25,15.5,-90.25,86009,14191,15,1,1,0.4003101587295532,0.393725723028183,,3.466666666666667,0.4088522,0.40795276,39.37257385253906
581,581,581,581,581,581,596,GT: Guatemala-Mixco,14.630555555555556,-90.60694444444444,14.630555555555556,-90.60694444444444,49686,11486,12,139,50,0.4668262004852295,0.46380865573883057,,3.3666666666666667,0.5220613,0.44080514,44.08051300048828
582,582,582,582,582,582,597,GT: Guatemala-Palencia,14.661111111111111,-90.32305555555556,14.661111111111111,-90.32305555555556,20856,3841,23,2,1,0.43918073177337646,0.4014703631401062,,3.2,0.38053647,0.37593558,37.59355926513672
583,583,583,583,583,583,598,GT: Guatemala-Petapa,14.501666666666669,-90.56194444444444,14.501666666666669,-90.56194444444444,56585,18500,9,123,37,0.4986993670463562,0.5148138999938965,,3.5,0.531891,0.45771372,45.7713737487793
584,584,584,584,584,584,599,GT: Guatemala-San Juan Sacatepequez,14.71888888888889,-90.64416666666668,14.71888888888889,-90.64416666666668,42634,10356,12,66,19,0.4815235435962677,0.403969943523407,,3.45,0.4277072,0.45526224,40.396995544433594
585,585,585,585,585,585,600,GT: Guatemala-San Pedro Sacatepequez,14.675555555555556,-90.6297222222222,14.675555555555556,-90.6297222222222,7598,8421,7,1,1,0.46643900871276855,0.5158190131187439,,3.7,0.42836118,0.4270756,42.707557678222656
586,586,586,586,586,586,601,GT: Guatemala-Villa Canales,14.48277777777778,-90.53416666666666,14.48277777777778,-90.53416666666666,39084,10019,13,591,34,0.4983873665332794,0.5220956206321716,,3.2,0.49524942,0.45715433,45.71543502807617
587,587,587,587,587,587,602,GT: Guatemala-Villa Nueva,14.525,-90.58527777777778,14.525,-90.58527777777778,59982,11908,12,52,26,0.4430750906467438,0.523823618888855,,3.5,0.47920856,0.46533373,44.30751037597656
588,588,588,588,588,588,603,GT: Alta Verapaz-Coban,15.470833333333331,-90.37083333333332,15.470833333333331,-90.37083333333332,34985,9196,13,28,5,0.5161159634590149,0.4285205602645874,,3.5,0.44920653,0.39198953,39.198951721191406
589,589,589,589,589,589,604,GT: Alta Verapaz-San Pedro Carcha,15.5675,-90.18138888888888,15.5675,-90.18138888888888,64877,14673,23,1,1,0.4563802182674408,0.4034692943096161,,3.4444444444444446,0.39090887,0.4301306,39.090885162353516
590,590,590,590,590,590,605,GT: Chimaltenango-Chimaltenango,14.666666666666666,-90.91666666666669,14.666666666666666,-90.91666666666669,20569,35804,7,4,1,0.50076824426651,0.4131566286087036,,3.1,0.4417197,0.40369964,40.369964599609375
591,591,591,591,591,591,606,GT: Chimaltenango-Tecpan Guatemala,14.79861111111111,-91.015,14.79861111111111,-91.015,16350,8308,14,2,2,0.4069354832172394,0.4280007779598236,,3.1,0.40808102,0.43173394,40.69355010986328
592,592,592,592,592,592,607,GT: Chiquimula-Chiquimula,14.8,-89.54583333333333,14.8,-89.54583333333333,57009,22464,12,94,25,0.4502667188644409,0.44660142064094543,,3.2,0.45034525,0.42125788,42.125789642333984
593,593,593,593,593,593,608,GT: Escuintla-Escuintla,14.300833333333332,-90.78555555555556,14.300833333333332,-90.78555555555556,38965,9601,11,75,22,0.4457564353942871,0.46920111775398254,,3.1,0.48629466,0.41935983,41.93598175048828
594,594,594,594,594,594,609,GT: Escuintla-Santa Lucia Cotzumalguapa,14.335,-91.02333333333333,14.335,-91.02333333333333,13322,3652,16,43,13,0.4922184348106384,0.46288397908210754,,3.5,0.46516305,0.42630538,42.63053894042969
595,595,595,595,595,595,610,GT: Huehuetenango-Chiantla,15.448611111111113,-91.42861111111112,15.448611111111113,-91.42861111111112,8897,1165,51,1,1,0.48171472549438477,0.41772282123565674,,3.7,0.39872825,0.43678966,39.872825622558594
596,596,596,596,596,596,611,GT: Huehuetenango-Santa Cruz Barillas,15.931388888888888,-91.22111111111111,15.931388888888888,-91.22111111111111,80126,11178,216,1,1,0.4186900854110718,0.4163834750652313,,3.4,0.40497845,0.4098212,40.49784469604492
597,597,597,597,597,597,612,GT: Izabal-Morales,15.444722222222222,-88.76638888888888,15.444722222222222,-88.76638888888888,5062,12753,70,1,1,0.473497211933136,0.43677622079849243,,3.5,0.4378479,0.43315032,43.315032958984375
598,598,598,598,598,598,613,GT: Izabal-Puerto Barrios,15.727777777777778,-88.59444444444443,15.727777777777778,-88.59444444444443,60012,49533,12,111,33,0.4444660246372223,0.49097177386283875,,2.8,0.48833686,0.4590321,44.44660186767578
599,599,599,599,599,599,614,GT: Jalapa-Jalapa,14.63472222222222,-89.9888888888889,14.63472222222222,-89.9888888888889,39041,11530,15,68,20,0.4593358337879181,0.4527110457420349,,3.5,0.50077134,0.4066568,40.665679931640625
600,600,600,600,600,600,615,GT: Jutiapa-Jutiapa,14.291666666666666,-89.89583333333334,14.291666666666666,-89.89583333333334,24199,8890,17,8,6,0.4690089523792267,0.47916221618652344,,3.4,0.457273,0.4124351,41.24351119995117
601,601,601,601,601,601,616,GT: Peten-La Libertad,17.003888888888888,-90.5822222222222,17.003888888888888,-90.5822222222222,2630,2454,30,3,2,0.48176974058151245,0.41827628016471863,,3.4,0.4418057,0.39863712,39.863712310791016
602,602,602,602,602,602,617,GT: Quetzaltenango-Coatepeque,14.703888888888889,-91.86416666666666,14.703888888888889,-91.86416666666666,50553,12501,19,79,19,0.49135762453079224,0.44818392395973206,,3.7,0.4903081,0.4428872,44.288719177246094
603,603,603,603,603,603,618,GT: Quetzaltenango-Quetzaltenango,14.834722222222222,-91.51805555555556,14.834722222222222,-91.51805555555556,41669,14017,11,172,42,0.44468554854393005,0.4678422510623932,,3.4,0.4389282,0.4481735,43.892818450927734
604,604,604,604,604,604,619,GT: Quiche-Chichicastenango,14.943333333333332,-91.1111111111111,14.943333333333332,-91.1111111111111,23189,8329,22,100,25,0.43087151646614075,0.4317694902420044,,3.05,0.42063394,0.40121934,40.12193298339844
605,605,605,605,605,605,620,GT: Quiche-Nebaj,15.561388888888889,-91.17305555555556,15.561388888888889,-91.17305555555556,14388,4521,29,2,1,0.43041983246803284,0.39977359771728516,,3.3,0.42638206,0.43615192,39.977359771728516
606,606,606,606,606,606,621,GT: San Marcos-Malacatan,14.911111111111111,-92.05777777777776,14.911111111111111,-92.05777777777776,52586,17230,16,42,17,0.43726587295532227,0.42038193345069885,,3.4,0.4348638,0.39090693,39.090694427490234
607,607,607,607,607,607,622,GT: Solola-Solola,14.666666666666666,-91.25,14.666666666666666,-91.25,18695,21107,5,8,2,0.3847522735595703,0.47281405329704285,,3.4,0.47486112,0.48076522,38.47522735595703
608,608,608,608,608,608,623,GT: Totonicapan-Momostenango,15.044166666666667,-91.40861111111111,15.044166666666667,-91.40861111111111,15421,10096,21,12,6,0.4503962993621826,0.39964279532432556,,3.7,0.40529492,0.392004,39.200401306152344
609,609,609,609,609,609,624,GT: Totonicapan-Totonicapan,14.911666666666669,-91.3611111111111,14.911666666666669,-91.3611111111111,20694,16045,18,121,33,0.4586114287376404,0.44994184374809265,,3.5,0.4515187,0.4468098,44.68098068237305
610,610,610,610,610,610,625,GT: Alta Verapaz-Chahal,15.72861111111111,-89.56472222222222,15.72861111111111,-89.56472222222222,490,656,133,1,1,0.4105602204799652,0.3963843286037445,,2.5,0.37780547,0.37264132,37.26413345336914
611,611,611,611,611,611,626,GT: Alta Verapaz-Fray Bartolome de las Casas,15.866388888888888,-89.73694444444445,15.866388888888888,-89.73694444444445,4588,4635,14,1,1,0.4514208436012268,0.43865612149238586,,2.75,0.41974816,0.39442456,39.44245529174805
612,612,612,612,612,612,627,GT: Alta Verapaz-San Cristobal Verapaz,15.396388888888888,-90.55944444444444,15.396388888888888,-90.55944444444444,15112,3399,25,8,4,0.46942025423049927,0.40195325016975403,,3.5,0.39501026,0.459551,39.50102615356445
613,613,613,613,613,613,628,GT: Alta Verapaz-Santa Cruz Verapaz,15.338333333333336,-90.41388888888888,15.338333333333336,-90.41388888888888,10427,2013,23,1,1,0.5116094350814819,0.4369964301586151,,3.5,0.4391198,0.41463125,41.4631233215332
614,614,614,614,614,614,629,GT: Alta Verapaz-Tactic,15.320277777777775,-90.34805555555556,15.320277777777775,-90.34805555555556,18605,5672,26,14,9,0.48905110359191895,0.4191558361053467,,3.5,0.44452423,0.42260256,41.915584564208984
615,615,615,615,615,615,630,GT: Baja Verapaz-Purulha,15.215,-90.03833333333333,15.215,-90.03833333333333,2076,2568,22,1,1,0.4701901376247406,0.4026421308517456,,3.111111111111111,0.414746,0.40417123,40.26421356201172
616,616,616,616,616,616,631,GT: Baja Verapaz-Salama,15.102777777777778,-90.31805555555556,15.102777777777778,-90.31805555555556,44113,12718,13,30,13,0.4919128119945526,0.4805302917957306,,3.5,0.4988456,0.46072456,46.07245635986328
617,617,617,617,617,617,632,GT: Chimaltenango-El Tejar,14.670555555555556,-90.78972222222222,14.670555555555556,-90.78972222222222,8220,5486,8,2,1,0.4798871576786041,0.43322885036468506,,3.5,0.46357915,0.43577403,43.32288360595703
618,618,618,618,618,618,633,GT: Chimaltenango-San Jose Poaquil,14.85388888888889,-90.905,14.85388888888889,-90.905,11867,10883,0,1,1,0.4371984004974365,0.39850878715515137,,2.9,0.38687518,0.39849073,38.68751907348633
619,619,619,619,619,619,634,GT: Chimaltenango-Yepocapa,14.467222222222222,-90.97416666666666,14.467222222222222,-90.97416666666666,5780,1809,5,1,1,0.3896996080875397,0.4565744996070862,,3.2,0.44432828,0.4252981,38.9699592590332
620,620,620,620,620,620,635,GT: Chiquimula-Ipala,14.582222222222224,-89.60472222222222,14.582222222222224,-89.60472222222222,4551,2955,73,1,1,0.5188117623329163,0.46120864152908325,,3.2,0.48294732,0.4578208,45.782081604003906
621,621,621,621,621,621,636,GT: Chiquimula-San Jacinto,14.674444444444443,-89.51694444444445,14.674444444444443,-89.51694444444445,12086,12198,28,7,2,0.4364503026008606,0.41635704040527344,,3.3,0.4203244,0.41491476,41.49147415161133
622,622,622,622,622,622,637,GT: El Progreso-Sanarate,14.821388888888889,-90.2125,14.821388888888889,-90.2125,20003,19063,17,1,1,0.5015901327133179,0.41375380754470825,,3.4,0.4232578,0.42021674,41.37538146972656
623,623,623,623,623,623,638,GT: Escuintla-Masagua,14.085,-90.80888888888887,14.085,-90.80888888888887,28318,31395,14,2,2,0.4668295085430145,0.43965259194374084,,3.6,0.4357749,0.4203826,42.03825759887695
624,624,624,624,624,624,639,GT: Escuintla-Palin,14.39111111111111,-90.7002777777778,14.39111111111111,-90.7002777777778,38566,8481,17,47,9,0.4524528980255127,0.4507043957710266,,3.8,0.4602377,0.4525448,45.070438385009766
625,625,625,625,625,625,640,GT: Escuintla-Tiquizate,14.283333333333331,-91.36055555555556,14.283333333333331,-91.36055555555556,59657,8472,43,12,5,0.5167985558509827,0.48062971234321594,,3.3,0.497354,0.46333665,46.33366394042969
626,626,626,626,626,626,641,GT: Huehuetenango-Cuilco,15.416111111111112,-91.99194444444444,15.416111111111112,-91.99194444444444,2669,828,41,1,1,0.4445398151874542,0.43543902039527893,,3.4,0.440782,0.4253953,42.53953170776367
627,627,627,627,627,627,642,GT: Huehuetenango-La Democracia,15.633055555555556,-91.88333333333334,15.633055555555556,-91.88333333333334,20107,6462,21,15,5,0.41342198848724365,0.4336698055267334,,3.4,0.42562738,0.41477606,41.34219741821289
628,628,628,628,628,628,643,GT: Huehuetenango-San Gaspar Ixchil,15.390277777777778,-91.72916666666669,15.390277777777778,-91.72916666666669,15508,4650,21,32,6,0.47469040751457214,0.3901006579399109,,3.4,0.41406107,0.3854734,38.547340393066406
629,629,629,629,629,629,644,GT: Huehuetenango-San Rafael la Independencia,15.706388888888888,-91.53305555555556,15.706388888888888,-91.53305555555556,3425,3125,29,1,1,0.44166192412376404,0.424010694026947,,3.8,0.41028592,0.41573608,41.02859115600586
630,630,630,630,630,630,645,GT: Huehuetenango-Santa Eulalia,15.74972222222222,-91.32527777777776,15.74972222222222,-91.32527777777776,12219,2629,20,5,3,0.40417832136154175,0.4487460255622864,,3.5,0.44495386,0.41430253,40.41783142089844
631,631,631,631,631,631,646,GT: Izabal-El Estor,15.428055555555554,-89.44861111111112,15.428055555555554,-89.44861111111112,29255,22359,17,1,1,0.415305495262146,0.43602728843688965,,2.7,0.4406284,0.43648568,41.530548095703125
632,632,632,632,632,632,647,GT: Izabal-Los Amates,15.257222222222222,-89.10083333333333,15.257222222222222,-89.10083333333333,7212,699,53,2,1,0.4679219126701355,0.4565538763999939,,3.2,0.45082244,0.40983516,40.983516693115234
633,633,633,633,633,633,648,GT: Jalapa-San Pedro Pinula,14.70611111111111,-89.84861111111111,14.70611111111111,-89.84861111111111,10674,2077,49,8,4,0.44859376549720764,0.39494413137435913,,3.1,0.4048288,0.41308877,39.49441146850586
634,634,634,634,634,634,649,GT: Jutiapa-Comapa,14.113888888888887,-89.90055555555556,14.113888888888887,-89.90055555555556,10381,2021,19,1,1,0.43057870864868164,0.3996565043926239,,3.4,0.4193622,0.3972346,39.72345733642578
635,635,635,635,635,635,650,GT: Jutiapa-Quezada,14.279722222222222,-90.0586111111111,14.279722222222222,-90.0586111111111,14330,4331,22,6,4,0.46842747926712036,0.4126456677913666,,3.7,0.4224298,0.3973772,39.73772048950195
636,636,636,636,636,636,651,GT: Peten-Flores,16.9225,-89.89916666666667,16.9225,-89.89916666666667,49434,11951,28,75,17,0.4409012496471405,0.5099523067474365,,3.5,0.5071451,0.47121793,44.090126037597656
637,637,637,637,637,637,652,GT: Peten-San Benito,16.916666666666668,-89.91888888888889,16.916666666666668,-89.91888888888889,47005,13408,18,61,15,0.4576859176158905,0.4624423682689667,,3.1,0.43666473,0.47797775,43.666473388671875
638,638,638,638,638,638,653,GT: Quetzaltenango-Cabrican,15.103055555555557,-91.64916666666667,15.103055555555557,-91.64916666666667,5716,11811,12,2,1,0.46636438369750977,0.4441201984882355,,3.9,0.45343184,0.41630566,41.63056564331055
639,639,639,639,639,639,654,GT: Quetzaltenango-Flores Costa Cuca,14.632222222222223,-91.86333333333332,14.632222222222223,-91.86333333333332,10738,3831,44,5,2,0.4486634433269501,0.4998876452445984,,3.7,0.4656069,0.42924625,42.924625396728516
640,640,640,640,640,640,655,GT: Quetzaltenango-Salcaja,14.876111111111111,-91.46166666666667,14.876111111111111,-91.46166666666667,20873,16436,10,42,15,0.4860668182373047,0.4220349192619324,,3.7,0.42952216,0.4453493,42.2034912109375
641,641,641,641,641,641,656,GT: Quetzaltenango-Sibilia,14.989166666666666,-91.6413888888889,14.989166666666666,-91.6413888888889,33215,33399,6,1,1,0.5117531418800354,0.4151865839958191,,3.9,0.4203053,0.43716004,41.51865768432617
642,642,642,642,642,642,657,GT: Quiche-Chinique,15.069444444444445,-91.01777777777778,15.069444444444445,-91.01777777777778,2830,3798,40,1,1,0.4427986741065979,0.40445077419281006,,3.1,0.37773365,0.41331038,37.77336502075195
643,643,643,643,643,643,658,GT: Quiche-Sacapulas,15.263055555555557,-91.11277777777777,15.263055555555557,-91.11277777777777,25089,5320,27,1,1,0.4016641676425934,0.45805928111076355,,3.2,0.4340171,0.41162786,40.16641616821289
644,644,644,644,644,644,659,GT: Quiche-San Pedro Jocopilas,15.154722222222222,-91.15583333333332,15.154722222222222,-91.15583333333332,14978,5861,15,38,2,0.4381480813026428,0.4159221947193146,,3.6,0.4142262,0.4153391,41.4226188659668
645,645,645,645,645,645,660,GT: Retalhuleu-El Asintal,14.566944444444443,-91.74861111111112,14.566944444444443,-91.74861111111112,11936,5884,61,1,1,0.40073472261428833,0.4327501654624939,,3.7777777777777777,0.43390197,0.4204915,40.07347106933594
646,646,646,646,646,646,661,GT: Retalhuleu-Retalhuleu,14.536111111111111,-91.67777777777778,14.536111111111111,-91.67777777777778,55226,14123,6,42,14,0.4544507563114166,0.4653455317020416,,3.7,0.44951096,0.4703404,44.95109558105469
647,647,647,647,647,647,662,GT: Sacatepequez-Alotenango,14.46472222222222,-90.8275,14.46472222222222,-90.8275,176742,21949,10,2,2,0.42808130383491516,0.4417591989040375,,3.2,0.4183665,0.44107562,41.83665084838867
648,648,648,648,648,648,663,GT: Sacatepequez-San Lucas Sacatepequez,14.5975,-90.64944444444446,14.5975,-90.64944444444446,73443,15813,13,293,43,0.4932849705219269,0.4489572048187256,,3.4,0.45800087,0.43798548,43.79854965209961
649,649,649,649,649,649,664,GT: Sacatepequez-Sumpango,14.64611111111111,-90.73416666666668,14.64611111111111,-90.73416666666668,56225,14539,7,80,28,0.4295479953289032,0.42975375056266785,,3.4,0.4280239,0.43224317,42.802391052246094
650,650,650,650,650,650,665,GT: San Marcos-Concepcion Tutuapa,15.287777777777778,-91.8672222222222,15.287777777777778,-91.8672222222222,18522,3303,22,2,1,0.43963003158569336,0.37363433837890625,,3.5,0.38635138,0.42453137,37.363433837890625
651,651,651,651,651,651,666,GT: San Marcos-Ixchiguan,15.142777777777775,-91.9152777777778,15.142777777777775,-91.9152777777778,16495,4150,21,2,1,0.4521598517894745,0.43060436844825745,,3.8,0.45553067,0.41720316,41.720314025878906
652,652,652,652,652,652,667,GT: San Marcos-San Lorenzo,15.026944444444446,-91.745,15.026944444444446,-91.745,531,1389,24,1,1,0.5050988793373108,0.41761428117752075,,3.5,0.4457548,0.44777846,41.76142883300781
653,653,653,653,653,653,668,GT: San Marcos-San Pablo,14.95361111111111,-91.97055555555556,14.95361111111111,-91.97055555555556,9520,872,17,1,1,0.46367985010147095,0.42245548963546753,,3.6,0.4427461,0.41945776,41.945777893066406
654,654,654,654,654,654,669,GT: San Marcos-Tacana,15.255,-92.1225,15.255,-92.1225,4461,2430,39,1,1,0.46842291951179504,0.42654603719711304,,3.7,0.43615693,0.4210095,42.1009521484375
655,655,655,655,655,655,670,GT: Santa Rosa-Barberena,14.307222222222222,-90.40777777777778,14.307222222222222,-90.40777777777778,16378,4017,14,5,3,0.47291237115859985,0.4378461241722107,,3.4,0.4633131,0.43205187,43.20518493652344
656,656,656,656,656,656,671,GT: Santa Rosa-Cuilapa,14.27638888888889,-90.29888888888888,14.27638888888889,-90.29888888888888,52432,10033,23,5,3,0.4722726047039032,0.42707520723342896,,3.6,0.47732124,0.41054878,41.05487823486328
657,657,657,657,657,657,672,GT: Santa Rosa-Santa Cruz Naranjo,14.383055555555556,-90.36888888888888,14.383055555555556,-90.36888888888888,22994,10866,14,6,5,0.45089444518089294,0.40918058156967163,,3.7,0.4106127,0.44410828,40.91805648803711
658,658,658,658,658,658,673,GT: Solola-Nahuala,14.842777777777778,-91.31777777777778,14.842777777777778,-91.31777777777778,18924,3612,34,30,10,0.473293662071228,0.42406201362609863,,3.6,0.44411764,0.44319156,42.40620040893555
659,659,659,659,659,659,674,GT: Solola-Santa Catarina Ixtahuacan,14.72,-91.3797222222222,14.72,-91.3797222222222,4624,4638,24,1,1,0.42307525873184204,0.4320637583732605,,2.6,0.40605494,0.40256697,40.25669860839844
660,660,660,660,660,660,675,GT: Suchitepequez-Chicacao,14.542777777777776,-91.3261111111111,14.542777777777776,-91.3261111111111,16170,1833,20,1,1,0.4745756983757019,0.41171178221702576,,3.9,0.40865305,0.4088777,40.86530685424805
